voltage,current,temperature,resistance,insulation_resistance,cable_age,cable_length_km,fault_distance_km,label
14.879509471931314,49.783653755567386,41.60399189453464,0.4700067049433132,1.6063707100394278,23.898765945627517,1.313057657826485,0.0,0
6.460579598918808,46.01441882093833,36.11689385612423,0.5579845147394729,1.22137877771575,22.747739871231314,4.52014804153872,0.0,0
11.52619549376319,70.16918101015918,25.29798498724319,0.6178910099263953,0.8273290368887046,28.629404089332844,1.4347344244426257,0.0,0
13.242884502117734,58.432621761657074,28.973256091465196,0.5276421427097595,1.775417042555905,21.948323202138525,3.6610295704462232,0.0,0
12.595971165973564,57.43626186946119,27.528651171831513,0.4594950445127184,1.6899731452961106,2.5544245602723703,4.585316320856483,0.0,0
10.078281356433274,39.159714017664484,30.384325311564382,0.4990789296356422,1.429682590821585,9.786390451142992,2.6090699795902723,0.0,0
12.318067502034848,48.899180058325264,49.86123521030225,0.44729222325311424,1.1740802655638103,24.61551182559563,1.4386056387033994,0.0,0
11.352158492674292,55.679731174291106,47.68277447624337,0.49172568458460225,2.158565131983929,24.379178299874457,3.7824615458217976,0.0,0
10.643934347638718,46.30919099883185,20.990842814160374,0.40368221656234404,1.2942529978678434,10.242299423989621,4.8451823585114955,0.0,0
14.230031394866591,44.34736157555939,44.47520500012909,0.3504342807632852,1.6274540846042203,2.0389901181270984,4.739368283699945,0.0,0
9.818492127634201,61.60893451195409,26.19625705042781,0.3985811287199489,1.2915015609717941,22.797288071406776,1.1426815613303414,0.0,0
10.540694867475047,40.144688470056735,43.49515060522271,0.4312350020783463,1.2681726897943568,7.833428539839481,2.068708968377409,0.0,0
10.305098957257764,50.52890909264563,46.58870796153153,0.42668776694199734,1.6357147091645357,23.2952011735033,1.878138948809545,0.0,0
13.255327813019658,42.01330699736149,30.959949429197668,0.5340953793858094,1.7838076327623313,18.447013438525506,4.542083116582644,0.0,0
9.499582009409997,37.431893771146996,33.27491287541574,0.43891290868566135,1.966312319327801,0.4462164468080876,1.1735616075447397,0.0,0
11.656697124524491,27.039355020907067,45.97871206293351,0.5216537715040821,1.7473299962359166,14.147294994245133,3.592738738084205,0.0,0
10.674100034150944,46.230277346988494,35.27954095156332,0.41080711154488486,1.3004770643314518,23.95040222850349,2.631411709127069,0.0,0
9.94181883275204,54.63878601436875,28.08049324232566,0.5265220566342452,1.4521506060119271,7.870964673707491,1.968900850920691,0.0,0
12.499634575533536,10.556882516701208,29.892874530558295,0.5096344509921914,1.8927637733132,21.618208774373116,2.4195507552775175,0.0,0
10.902083703354933,62.93804484096769,42.13867607134242,0.4440967116259735,0.9160295311347441,7.339843885680166,2.428218617133681,0.0,0
12.783084564128982,51.62282841655467,29.624554282299385,0.43417682959786585,0.6792171486587465,13.30514604227082,1.5472162623045604,0.0,0
12.607680557547102,42.777845830305395,28.706238233200303,0.5104499854774882,1.2638910842749531,17.45434443060575,4.100546798583107,0.0,0
11.025011860916523,40.04959665950592,41.814826631083804,0.4327596355879224,1.4092972842243094,15.292000402700797,2.204293084225647,0.0,0
11.555631899858884,55.87664210410344,37.54114719252238,0.5307536619103492,0.8957304142995429,25.374159734571446,2.1168249598213706,0.0,0
11.48542263984583,45.48432072510775,38.27567120145887,0.28255977638197416,0.9073621541035763,28.601094243311657,4.55108735691094,0.0,0
8.870745584686716,55.35067451548976,46.84978088899533,0.44066812433294805,1.446575151601139,27.85735860208739,2.256297375656818,0.0,0
12.064837237192258,21.079636222217797,48.59264643463611,0.3058790020831967,0.9546524874544282,16.858848946401398,4.54776701522222,0.0,0
11.111408154741486,32.18344976334434,51.99958190978506,0.399160819728424,1.7446751986360787,29.33844668497913,4.435317840498655,0.0,0
11.912902265694694,41.4647722869962,48.57147626447169,0.511214101764624,1.9943453768344743,10.463030586045013,3.5942800905669614,0.0,0
12.496503877487052,21.52585385106406,43.29127708455035,0.6677274218791247,1.4949421212581016,12.164654711649675,1.793996729842679,0.8527063862179125,1
8.931377409341053,35.28552581903435,37.167132830827974,0.41518866131651055,1.7585122762633325,11.136171820792466,3.8159904733375787,0.0,0
12.27891921604023,45.067210772731364,47.83466993217905,0.292879283607008,1.5417593590216991,10.421405380339525,1.563418515659405,0.0,0
10.710388750795092,50.218902897932054,33.11649035498184,0.5222604595642374,1.3055159313171287,29.12571648306979,1.215888321714662,0.0,0
13.730956170994,36.29240271429865,30.914898526024544,0.5160184537551206,1.5812833341558399,20.030581610269184,4.081360444631394,0.0,0
8.818678501997436,43.380476752547786,35.34840507319061,0.6143210967618857,1.6209078212663877,13.845642752715635,2.455828669349369,0.0,0
11.386183481957364,46.18015483386873,25.497831385105115,0.2608398349901264,1.5757559878225749,7.100094784780215,2.2187351201973313,0.0,0
11.225051711025504,56.124419899834706,38.8565235643635,0.49502918367467635,1.1562127096265946,22.342626753931658,2.1238749824105194,0.0,0
9.852343530865541,33.40704853590563,40.145864784158796,0.3988034527475655,1.162057447712297,0.048635779088846975,3.1152008631560117,0.0,0
12.439589872127348,48.61035462647972,23.600676678317512,0.4664790102973566,1.3856019503727135,3.814651970690451,1.843692416165399,0.0,0
11.018410947451967,61.83302342040061,40.37967928982029,0.6252444583390255,1.2106982273776241,28.97138680823692,2.8184438001665613,0.28617818179609994,1
8.599259582587155,36.86656146459589,44.443064428303614,0.5109900441558958,1.8680639666407837,23.79522311694567,4.100242923944905,0.0,0
11.339974997907639,58.982215643469104,25.51819071610577,0.4942646195172745,1.5325575814327141,1.4240889571629123,2.9468502486561845,0.0,0
12.789626827503257,39.020512216688985,38.49239157904214,0.49707807607154514,1.2546099319608919,26.349802794890493,2.3875480913658143,0.0,0
11.067515109033993,51.93258531208347,31.34628464768731,0.45627574530675513,1.3587148201009815,18.5199369386723,3.090607943247652,0.0,0
12.359741177052442,38.34916196452694,42.181971726431684,0.6220873061700072,1.5537398711871364,24.796994955064225,4.468615976621592,0.0,0
13.762731360801368,26.100409627510967,31.863886133971114,0.3485161506517031,2.2521857282674267,18.88967447353204,4.190815083407834,0.0,0
13.84037326409819,57.449041548010975,26.76272156758575,0.365473507682567,1.664317387927834,4.970357584352147,4.296007817535635,0.0,0
12.922815372870627,45.92502616581788,28.921014981589096,0.5220247096482304,1.6373816916182624,3.677699878468631,3.6661006642821294,0.0,0
10.97086716909574,36.07087758844351,36.952435780343485,0.4618337882314745,2.147435934663367,16.887665194490644,2.492002895810364,0.0,0
11.056995195237723,54.83481595113888,36.357796704783894,0.5310003532127695,1.461786344825731,26.557397749855127,1.9812951926156126,0.0,0
10.190863753847031,46.900211211792964,25.581235972219943,0.45815466965491514,1.2522805041327327,4.357711611583949,1.6406959866831672,0.0,0
10.665503090093937,37.68686675450834,36.15727241885943,0.4560871648166482,1.4100445982173853,13.358465255162823,4.387891565398462,0.0,0
10.489595245981375,49.86320409487527,21.34216756211157,0.35449184738225403,1.5454553676114076,18.104451472052155,3.6455392024931683,0.0,0
10.198433718458952,68.12308422389582,37.08955251542432,0.5593141660150678,1.2372322724256823,2.636611464208256,3.010571912957136,0.0,0
11.893033972834363,26.70579483949132,38.01477557118685,0.4850143979626207,1.3439878775993455,22.640171990153632,2.5874114128442223,0.0,0
13.269280193646145,30.452668059684857,25.890423957105302,0.4630432833469818,1.4059869855763703,27.944835908025382,3.683509909027658,0.0,0
12.409652822264837,59.772351166905395,46.38206249846729,0.4207515682505158,1.5824229507713259,3.986526507967981,2.126781852418437,0.0,0
11.917792137475582,63.04353555522018,31.73661832434053,0.36031861393502546,1.407410911059238,9.120093656068988,3.877427918523902,0.0,0
9.72819302589455,36.81165798436473,66.26212611662051,0.7954000131236634,0.7028858217344052,25.967205061775015,3.079777597840659,1.5015156886987813,1
12.812845335770268,31.289898376330534,37.711737713985414,0.6092226185770333,1.5856363781520817,15.579670416391911,4.56267833279257,0.0,0
9.778315672262027,55.17951325778042,39.592606673228744,0.3121633437447006,1.4581643710327166,10.991288436267446,3.954883891244481,0.0,0
13.625697102147086,60.22350111579628,31.939673150172577,0.5077172110040593,1.8667816519447946,23.222932455339514,4.165727698877068,0.0,0
11.201667868699813,40.9012598923921,19.09087468000009,0.5737933623518658,0.9647908940706451,25.76131429257413,4.791251742180159,0.0,0
9.013771841811417,66.8993399181693,41.32712139148002,0.5838498179574186,1.4419552166103429,24.815525806488452,2.2450041808249757,0.0,0
14.38683084488848,40.63168202689346,14.566055038657858,0.3975386849191982,1.1001540266374314,21.13634950560512,1.570743738866239,0.0,0
10.361680227404708,5.798981425793443,46.805527576615425,0.5398080058460011,1.0989550717044445,16.125820448615208,4.803222875977487,0.0,0
